rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,date,year,month,clean_text,input_text,prob_neg,prob_neu,prob_pos,sentiment_score,sentiment_label,is_silent_killer
3.0,I don't really have anything good to say about the sticks,I don't really have anything good to say about the sticks.  Their slow.  Go with the firebox it's way more responsive and is faster and gives smooth video. I'd recommend the roku express over this.  Sling is horrible on this as well.,[],B00ZV9RDKK,B075X8471B,AHXO5KWH7Q2A2UTTLGQWIIR2ONPQ,1485029576000,1,True,2017-01-21 20:12:56.000,2017,2017-01,I don't really have anything good to say about the sticks. Their slow. Go with the firebox it's way more responsive and is faster and gives smooth video. I'd recommend the roku express over this. Sling is horrible on this as well.,I don't really have anything good to say about the sticks. Their slow. Go with the firebox it's way more responsive and is faster and gives smooth video. I'd recommend the roku express over this. Sling is horrible on this as well.,0.83181345,0.13089399,0.03729257,-0.79452085,negative,False
1.0,Does not work with the Apps and Charter Communications,"Does not work with the apps and charter communications. Charter Communications is not listed as a provider so we can not sign into the apps, like Disney Junior, to watch free episodes. Will have to switch to Roku. Don't love the voice search because it goes to Amazon instead of Netflix, when that's the app I'm on.",[],B00ZV9RDKK,B075X8471B,AFC5CRVVGPCGP4EYA7EMZDM65LSQ,1482031467000,1,True,2016-12-18 03:24:27.000,2016,2016-12,"Does not work with the apps and charter communications. Charter Communications is not listed as a provider so we can not sign into the apps, like Disney Junior, to watch free episodes. Will have to switch to Roku. Don't love the voice search because it goes to Amazon instead of Netflix, when that's the app I'm on.","Does not work with the apps and charter communications. Charter Communications is not listed as a provider so we can not sign into the apps, like Disney Junior, to watch free episodes. Will have to switch to Roku. Don't love the voice search because it goes to Amazon instead of Netflix, when that's the app I'm on.",0.862884,0.12762593,0.0094900085,-0.853394,negative,False
4.0,Not what expected,Purchased because I love to watch movies and I was tired of borrowing a family members but they have the older generation and it works much better than this one,[],B00ZV9RDKK,B075X8471B,AFRDUJKOLMHUS2YNB6QXNXQ5Y2EQ,1547351154060,0,True,2019-01-13 03:45:54.060,2019,2019-01,Purchased because I love to watch movies and I was tired of borrowing a family members but they have the older generation and it works much better than this one,Purchased because I love to watch movies and I was tired of borrowing a family members but they have the older generation and it works much better than this one,0.01623589,0.10873881,0.8750253,0.8587894,positive,False
3.0,Use roku more,Like roku better,[],B00ZV9RDKK,B075X8471B,AFGLVRWM6KJYCGLHOLYQFORFACAQ,1572927299279,0,True,2019-11-05 04:14:59.279,2019,2019-11,Like roku better,Like roku better,0.08461898,0.6187374,0.29664364,0.21202466,neutral,False
5.0,Must Purchase,"Was a gift, they love it.",[],B00ZV9RDKK,B075X8471B,AHSWSWODXVGGUXDBT6CZQCWPJUZA,1545629880826,0,True,2018-12-24 05:38:00.826,2018,2018-12,"Was a gift, they love it.","Was a gift, they love it.",0.0054502105,0.01735145,0.97719836,0.9717482,positive,False
5.0,Five Stars,Works great,[],B00ZV9RDKK,B075X8471B,AF5U4Z3HQ4L4R3AX4FV37XPY53XA,1501117640876,0,True,2017-07-27 01:07:20.876,2017,2017-07,Works great,Works great,0.00792021,0.030357694,0.96172214,0.95380193,positive,False
5.0,Five Stars,Love mine so I bought one for my mom too.,[],B00ZV9RDKK,B075X8471B,AEL372W7LXNKUVQLOGE4QTKONNGA,1514470365297,0,True,2017-12-28 14:12:45.297,2017,2017-12,Love mine so I bought one for my mom too.,Love mine so I bought one for my mom too.,0.001991686,0.012418716,0.98558956,0.9835979,positive,False
4.0,Four Stars,I still do not know how to stream line things into it,[],B00ZV9RDKK,B075X8471B,AGUQDCDE6EIGWJCFRVKOKOYR2J3A,1483643117000,0,True,2017-01-05 19:05:17.000,2017,2017-01,I still do not know how to stream line things into it,I still do not know how to stream line things into it,0.65426064,0.32849252,0.0172468,-0.63701385,negative,True
5.0,Interesting but frustrating -- I need a cable sub for half the content?,"Why would I need this device, then? It works great, sets up easily, good picture, quick response -- but I need a cable subscription to watch ESPN? What's the point, then? If I had cable service, I'd just watch that, correct? This is a neat gadget but the content is lacking. The photo upload service requires a later revision of the Mac OS which I am not interested in. I'm just not comprehending what this thing is actually good for beyond watching NFL Thursday night games, and I can do that via my Prime subscription on my laptop.<br /><br />Interesting but frustrating.",[],B00ZV9RDKK,B075X8471B,AE2ODZ4VYQ5FNNCONSHSNZM7PHSQ,1538170949468,0,True,2018-09-28 21:42:29.468,2018,2018-09,"Why would I need this device, then? It works great, sets up easily, good picture, quick response -- but I need a cable subscription to watch ESPN? What's the point, then? If I had cable service, I'd just watch that, correct? This is a neat gadget but the content is lacking. The photo upload service requires a later revision of the Mac OS which I am not interested in. I'm just not comprehending what this thing is actually good for beyond watching NFL Thursday night games, and I can do that via my Prime subscription on my laptop. Interesting but frustrating.","Why would I need this device, then? It works great, sets up easily, good picture, quick response -- but I need a cable subscription to watch ESPN? What's the point, then? If I had cable service, I'd just watch that, correct? This is a neat gadget but the content is lacking. The photo upload service requires a later revision of the Mac OS which I am not interested in. I'm just not comprehending what this thing is actually good for beyond watching NFL Thursday night games, and I can do that via my Prime subscription on my laptop. Interesting but",0.5469866,0.3771495,0.07586394,-0.47112262,negative,True
5.0,Five Stars,GREAT!,[],B00ZV9RDKK,B075X8471B,AEYFUZ2WMRQKZGCDV5POYHNZMTNQ,1507143365275,0,True,2017-10-04 18:56:05.275,2017,2017-10,GREAT!,GREAT!,0.011232567,0.09299156,0.8957759,0.88454336,positive,False
5.0,Great deal!,My friend just bought a smart TV and loved this Fire Stick! It's a great price and fast shipping.,[],B00ZV9RDKK,B075X8471B,AGRK2KN7Q7FS3XAXAUSDCMKWDTSA,1516721529594,0,True,2018-01-23 15:32:09.594,2018,2018-01,My friend just bought a smart TV and loved this Fire Stick! It's a great price and fast shipping.,My friend just bought a smart TV and loved this Fire Stick! It's a great price and fast shipping.,0.0022557604,0.008690556,0.98905367,0.9867979,positive,False
3.0,This product is okay!!,This product was only OK and I would say that $25 for this product is OK. I have had small problems with it but all in all it is good for person who does not have cable.,[],B00ZV9RDKK,B075X8471B,AGJ3GR3DW6UZ7MWKGX7LIEQOEXVQ,1512269924709,0,True,2017-12-03 02:58:44.709,2017,2017-12,This product was only OK and I would say that $25 for this product is OK. I have had small problems with it but all in all it is good for person who does not have cable.,This product was only OK and I would say that $25 for this product is OK. I have had small problems with it but all in all it is good for person who does not have cable.,0.029877193,0.15127015,0.8188526,0.7889754,positive,False
5.0,Enjoy,One of the best purchases I’ve ever made. Now that I have Amazon prime I’ve cut back my cable bill substantially.,[],B00ZV9RDKK,B075X8471B,AFNF2Z3MUSN44ULCMEM6HATYBGNQ,1541822079465,0,True,2018-11-10 03:54:39.465,2018,2018-11,One of the best purchases I’ve ever made. Now that I have Amazon prime I’ve cut back my cable bill substantially.,One of the best purchases I’ve ever made. Now that I have Amazon prime I’ve cut back my cable bill substantially.,0.004638759,0.018281456,0.97707975,0.972441,positive,False
1.0,Do not buy,"The worst thing I’ve bought in a while, super slow, apps load slow, can’t get shows to work. My roommates roku works like a charm and they are plugged in next to each other.",[],B00ZV9RDKK,B075X8471B,AGI7BGP3QHF33HRD765EEEQPSQLQ,1537830088925,0,True,2018-09-24 23:01:28.925,2018,2018-09,"The worst thing I’ve bought in a while, super slow, apps load slow, can’t get shows to work. My roommates roku works like a charm and they are plugged in next to each other.","The worst thing I’ve bought in a while, super slow, apps load slow, can’t get shows to work. My roommates roku works like a charm and they are plugged in next to each other.",0.9154334,0.06894514,0.015621487,-0.8998119,negative,False
5.0,Firestick,"Did Netflix tonight on Firestick, and audio and video were not coordinated.  Don't know whether it was the movie or Firestick.  First time, so will try again.",[],B00ZV9RDKK,B075X8471B,AHIU4AGKFODM25JDHN6GGMMN7GAQ,1546757882637,0,True,2019-01-06 06:58:02.637,2019,2019-01,"Did Netflix tonight on Firestick, and audio and video were not coordinated. Don't know whether it was the movie or Firestick. First time, so will try again.","Did Netflix tonight on Firestick, and audio and video were not coordinated. Don't know whether it was the movie or Firestick. First time, so will try again.",0.56510913,0.41281614,0.022074694,-0.54303443,negative,True
5.0,Nice improvements!,So far enjoying the improvements.,[],B00ZV9RDKK,B075X8471B,AHQDISLPSEEUIU2YLKYQPCNYYMTA,1481604643000,0,True,2016-12-13 04:50:43.000,2016,2016-12,So far enjoying the improvements.,So far enjoying the improvements.,0.0035580262,0.01905577,0.97738624,0.9738282,positive,False
5.0,Love it! Getting rid of cable was the best ...,Love it! Getting rid of cable was the best decision ever. I went to several stores looking for a firestick and found it on Amazon. Setting it up was a breeze.,[],B00ZV9RDKK,B075X8471B,AHAJPRNPJHLD5KP63FI2GQYRSD6Q,1500508877498,0,True,2017-07-20 00:01:17.498,2017,2017-07,Love it! Getting rid of cable was the best decision ever. I went to several stores looking for a firestick and found it on Amazon. Setting it up was a breeze.,Love it! Getting rid of cable was the best decision ever. I went to several stores looking for a firestick and found it on Amazon. Setting it up was a breeze.,0.0055528916,0.017333686,0.9771135,0.9715606,positive,False
5.0,Glad I have it,Works well,[],B00ZV9RDKK,B075X8471B,AENQLNJRODPGBYYHHJJANEN53NRA,1542727432208,0,True,2018-11-20 15:23:52.208,2018,2018-11,Works well,Works well,0.0124977445,0.118833184,0.8686691,0.85617137,positive,False
4.0,the device is a good deal/ Not For Xfinity Cable,Good device. Provides excellent quality on TV.  Snappy performance.  Still learning what I can or can't do with this thing. Having some problems sideloading any other apps. Amazon is not sure if this will be updsted to the newest software and that's going to upset Alot of customers.  Several of the apps require a subscription to your cable provider. Guess what?  Xfinity customers are one of the few not compatible.  That is a major letdown.  Shame on Xfinity but what else is new.,[],B00ZV9RDKK,B075X8471B,AFIVWQI2Y3CEQW5HUIDJ3WTH7PEQ,1507167534315,1,True,2017-10-05 01:38:54.315,2017,2017-10,Good device. Provides excellent quality on TV. Snappy performance. Still learning what I can or can't do with this thing. Having some problems sideloading any other apps. Amazon is not sure if this will be updsted to the newest software and that's going to upset Alot of customers. Several of the apps require a subscription to your cable provider. Guess what? Xfinity customers are one of the few not compatible. That is a major letdown. Shame on Xfinity but what else is new.,Good device. Provides excellent quality on TV. Snappy performance. Still learning what I can or can't do with this thing. Having some problems sideloading any other apps. Amazon is not sure if this will be updsted to the newest software and that's going to upset Alot of customers. Several of the apps require a subscription to your cable provider. Guess what? Xfinity customers are one of the few not compatible. That is a major letdown. Shame on Xfinity but what else is new.,0.1344117,0.27639827,0.58919,0.4547783,positive,False
